Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,Unnamed: 7,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
NSE,781,1,DALMIASUG,DALMIASUG-EQ,EQ,0.05,,Dalmia Bharat Sugar and Industries Limited,EQ,17-JAN-1996,2,1,INE495A01022,2
NSE,8075,1,DALBHARAT,DALBHARAT-EQ,EQ,0.05,,Dalmia Bharat Limited,EQ,22-JAN-2019,2,1,INE00R701025,2
NSE,772,1,DABUR,DABUR-EQ,EQ,0.05,,Dabur India Limited,EQ,28-APR-1999,1,1,INE016A01026,1
NSE,17187,1,CYIENTDLM,CYIENTDLM-EQ,EQ,0.05,,Cyient DLM Limited,EQ,10-JUL-2023,10,1,INE055S01018,10
NSE,5748,1,CYIENT,CYIENT-EQ,EQ,0.05,,Cyient Limited,EQ,30-SEP-1998,5,1,INE136B01020,5
NSE,6054,1,CYBERTECH,CYBERTECH-BE,BE,0.05,,Cybertech Systems And Software Limited,BE,27-JAN-1999,10,1,INE214A01019,10
NSE,11842,1,CYBERMEDIA,CYBERMEDIA-EQ,EQ,0.01,,Cyber Media (India) Limited,EQ,10-JUN-2005,10,1,INE278G01037,10
NSE,18524,1,CUPID,CUPID-BE,BE,0.01,,Cupid Limited,BE,16-SEP-2016,1,1,INE509F01029,1
NSE,1901,1,CUMMINSIND,CUMMINSIND-EQ,EQ,0.05,,Cummins India Limited,EQ,29-MAR-1995,2,1,INE298A01020,2
NSE,9881,1,CUBEXTUB,CUBEXTUB-BE,BE,0.01,,Cubex Tubings Limited,BE,24-APR-1996,10,1,INE144D01012,10
NSE,5701,1,CUB,CUB-EQ,EQ,0.01,,City Union Bank Limited,EQ,25-AUG-1998,1,1,INE491A01021,1
NSE,14222,1,CTE,CTE-BE,BE,0.01,,Cambridge Technology Enterprises Limited,BE,07-FEB-2007,10,1,INE627H01017,10
NSE,10350,1,CSLFINANCE,CSLFINANCE-EQ,EQ,0.05,,CSL Finance Limited,EQ,21-JUL-2022,10,1,INE718F01018,10
NSE,14966,1,CSBBANK,CSBBANK-EQ,EQ,0.05,,CSB Bank Limited,EQ,04-DEC-2019,10,1,INE679A01013,10
NSE,8097,1,CROWN,CROWN-BE,BE,0.05,,Crown Lifters Limited,BE,08-FEB-2022,10,1,INE491V01019,10
NSE,17094,1,CROMPTON,CROMPTON-EQ,EQ,0.05,,Crompton Greaves Consumer Electricals Limited,EQ,13-MAY-2016,2,1,INE299U01018,2
NSE,757,1,CRISIL,CRISIL-EQ,EQ,0.05,,CRISIL Limited,EQ,28-JUN-1995,1,1,INE007A01025,1
NSE,13900,1,CREST,CREST-EQ,EQ,0.05,,Crest Ventures Limited,EQ,27-DEC-2006,10,1,INE559D01011,10
NSE,4421,1,CREDITACC,CREDITACC-EQ,EQ,0.05,,CREDITACCESS GRAMEEN LIMITED,EQ,23-AUG-2018,10,1,INE741K01010,10
NSE,9388,1,CREATIVEYE,CREATIVEYE-BE,BE,0.01,,Creative Eye Limited,BE,20-DEC-2000,5,1,INE230B01021,5
NSE,11155,1,CREATIVE,CREATIVE-EQ,EQ,0.05,,Creative Newtech Limited,EQ,05-AUG-2019,10,1,INE985W01018,10
NSE,2854,1,CRAFTSMAN,CRAFTSMAN-EQ,EQ,0.05,,Craftsman Automation Limited,EQ,25-MAR-2021,5,1,INE00LO01017,5
NSE,16989,1,COUNCODOS,COUNCODOS-BE,BE,0.01,,Country Condo's Limited,BE,22-JAN-2009,1,1,INE695B01025,1
NSE,742,1,COSMOFIRST,COSMOFIRST-EQ,EQ,0.05,,COSMO FIRST LIMITED,EQ,25-MAY-1995,10,1,INE757A01017,10
NSE,739,1,COROMANDEL,COROMANDEL-EQ,EQ,0.05,,Coromandel International Limited,EQ,31-MAY-1995,1,1,INE169A01031,1
NSE,15275,1,CORDSCABLE,CORDSCABLE-BE,BE,0.01,,Cords Cable Industries Limited,BE,13-FEB-2008,10,1,INE792I01017,10
NSE,10115,1,CORALFINAC,CORALFINAC-BE,BE,0.01,,Coral India Finance & Housing Limited,BE,25-MAR-1996,2,1,INE558D01021,2
NSE,17477,1,CONTROLPR,CONTROLPR-EQ,EQ,0.05,,Control Print Limited,EQ,24-JUN-2016,10,1,INE663B01015,10
NSE,11731,1,CONSOFINVT,CONSOFINVT-EQ,EQ,0.01,,Consolidated Finvest & Holdings Limited,EQ,29-MAR-2005,10,1,INE025A01027,10
NSE,10238,1,CONFIPET,CONFIPET-EQ,EQ,0.01,,Confidence Petroleum India Limited,EQ,13-JUN-2019,1,1,INE552D01024,1
NSE,18060,1,CONCORDBIO,CONCORDBIO-EQ,EQ,0.05,,Concord Biotech Limited,EQ,18-AUG-2023,1,1,INE338H01029,1
NSE,4749,1,CONCOR,CONCOR-EQ,EQ,0.05,,Container Corporation of India Limited,EQ,07-MAY-1997,5,1,INE111A01025,5
NSE,21578,1,COMSYN,COMSYN-EQ,EQ,0.01,,Commercial Syn Bags Limited,EQ,23-JAN-2024,10,1,INE073V01015,10
NSE,31138,1,COMPUSOFT,COMPUSOFT-EQ,EQ,0.01,,Compucom Software Limited,EQ,02-MAR-2012,2,1,INE453B01029,2
NSE,15141,1,COLPAL,COLPAL-EQ,EQ,0.05,,Colgate Palmolive (India) Limited,EQ,17-DEC-2007,1,1,INE259A01022,1
NSE,11543,1,COFORGE,COFORGE-EQ,EQ,0.05,,Coforge Limited,EQ,30-AUG-2004,10,1,INE591G01017,10
NSE,11169,1,COFFEEDAY,COFFEEDAY-BE,BE,0.01,,Coffee Day Enterprises Limited,BE,02-NOV-2015,10,1,INE335K01011,10
NSE,21508,1,COCHINSHIP,COCHINSHIP-EQ,EQ,0.05,,Cochin Shipyard Limited,EQ,11-AUG-2017,5,1,INE704P01025,5
NSE,6006,1,COASTCORP,COASTCORP-EQ,EQ,0.05,,Coastal Corporation Limited,EQ,08-OCT-2021,10,1,INE377E01016,10
NSE,20374,1,COALINDIA,COALINDIA-EQ,EQ,0.05,,Coal India Limited,EQ,04-NOV-2010,10,1,INE522F01014,10
NSE,7603,1,CMSINFO,CMSINFO-EQ,EQ,0.05,,CMS Info Systems Limited,EQ,31-DEC-2021,10,1,INE925R01014,10
NSE,3482,1,CLSEL,CLSEL-EQ,EQ,0.01,,Chaman Lal Setia Exports Limited,EQ,12-MAY-2021,2,1,INE419D01026,2
NSE,20223,1,CLEDUCATE,CLEDUCATE-EQ,EQ,0.01,,CL Educate Limited,EQ,31-MAR-2017,5,1,INE201M01029,5
NSE,5049,1,CLEAN,CLEAN-EQ,EQ,0.05,,Clean Science and Technology Limited,EQ,19-JUL-2021,1,1,INE227W01023,1
NSE,694,1,CIPLA,CIPLA-EQ,EQ,0.05,,Cipla Limited,EQ,08-FEB-1995,2,1,INE059A01026,2
NSE,8028,1,CINEVISTA,CINEVISTA-BE,BE,0.01,,Cinevista Limited,BE,02-MAY-2000,2,1,INE039B01026,2
NSE,27161,1,CINELINE,CINELINE-EQ,EQ,0.01,,Cineline India Limited,EQ,13-JUN-2012,5,1,INE704H01022,5
NSE,5142,1,CIGNITITEC,CIGNITITEC-EQ,EQ,0.05,,Cigniti Technologies Limited,EQ,13-OCT-2014,10,1,INE675C01017,10
NSE,14937,1,CIEINDIA,CIEINDIA-EQ,EQ,0.05,,CIE Automotive India Limited,EQ,30-AUG-2007,10,1,INE536H01010,10
NSE,21740,1,CHOLAHLDNG,CHOLAHLDNG-EQ,EQ,0.05,,Cholamandalam Financial Holdings Limited,EQ,25-SEP-2017,1,1,INE149A01033,1
NSE,685,1,CHOLAFIN,CHOLAFIN-EQ,EQ,0.05,,Cholamandalam Investment and Finance Company Limited,EQ,15-MAY-1996,2,1,INE121A01024,2
NSE,19257,1,CHOLAFIN,CHOLAFIN-D1,D1,0.05,,Cholamandalam Investment and Finance Company Limited,EQ,15-MAY-1996,2,1,INE121A01024,2
NSE,8866,1,CHOICEIN,CHOICEIN-EQ,EQ,0.05,,Choice International Limited,EQ,08-APR-2022,10,1,INE102B01014,10
NSE,9879,1,CHEVIOT,CHEVIOT-EQ,EQ,0.05,,Cheviot Company Limited,EQ,20-JUN-2022,10,1,INE974B01016,10
NSE,2049,1,CHENNPETRO,CHENNPETRO-EQ,EQ,0.05,,Chennai Petroleum Corporation Limited,EQ,07-JUN-2000,10,1,INE178A01016,10
NSE,5449,1,CHEMPLASTS,CHEMPLASTS-EQ,EQ,0.05,,Chemplast Sanmar Limited,EQ,24-AUG-2021,5,1,INE488A01050,5
NSE,2799,1,CHEMFAB,CHEMFAB-EQ,EQ,0.05,,Chemfab Alkalis Limited,EQ,25-APR-2018,10,1,INE783X01023,10
NSE,270,1,CHEMCON,CHEMCON-EQ,EQ,0.05,,Chemcon Speciality Chemicals Limited,EQ,01-OCT-2020,10,1,INE03YM01018,10
NSE,14618,1,CHEMBOND,CHEMBOND-EQ,EQ,0.05,,Chembond Chemicals Ltd,EQ,20-NOV-2019,5,1,INE995D01025,5
NSE,637,1,CHAMBLFERT,CHAMBLFERT-EQ,EQ,0.05,,Chambal Fertilizers & Chemicals Limited,EQ,14-JUN-1995,10,1,INE085A01013,10
NSE,8546,1,CHALET,CHALET-EQ,EQ,0.05,,Chalet Hotels Limited,EQ,07-FEB-2019,10,1,INE427F01016,10
NSE,760,1,CGPOWER,CGPOWER-EQ,EQ,0.05,,CG Power and Industrial Solutions Limited,EQ,01-MAR-1995,2,1,INE067A01029,2
NSE,20329,1,CGCL,CGCL-EQ,EQ,0.01,,Capri Global Capital Limited,EQ,29-OCT-2010,1,1,INE180C01042,1
NSE,628,1,CESC,CESC-EQ,EQ,0.01,,CESC Limited,EQ,08-FEB-1995,1,1,INE486A01021,1
NSE,30016,1,CEREBRAINT,CEREBRAINT-BE,BE,0.01,,Cerebra Integrated Technologies Limited,BE,26-JUN-2013,10,1,INE345B01019,10
NSE,15039,1,CERA,CERA-EQ,EQ,0.05,,Cera Sanitaryware Limited,EQ,02-NOV-2007,5,1,INE739E01017,5
NSE,625,1,CENTURYTEX,CENTURYTEX-EQ,EQ,0.05,,Century Textiles & Industries Limited,EQ,27-JUN-2003,10,1,INE055A01016,10
NSE,13305,1,CENTURYPLY,CENTURYPLY-EQ,EQ,0.05,,Century Plyboards (India) Limited,EQ,23-MAR-2006,1,1,INE348B01021,1
NSE,14982,1,CENTUM,CENTUM-EQ,EQ,0.05,,Centum Electronics Limited,EQ,05-OCT-2007,10,1,INE320B01020,10
NSE,2454,1,CENTRUM,CENTRUM-EQ,EQ,0.01,,Centrum Capital Limited,EQ,04-APR-2018,1,1,INE660C01027,1
NSE,14894,1,CENTRALBK,CENTRALBK-EQ,EQ,0.01,,Central Bank of India,EQ,21-AUG-2007,10,1,INE483A01010,10
NSE,11512,1,CENTEXT,CENTEXT-BE,BE,0.01,,Century Extrusions Limited,BE,20-JUL-2004,1,1,INE281A01026,1
NSE,619,1,CENTENKA,CENTENKA-EQ,EQ,0.05,,Century Enka Limited,EQ,10-MAY-1995,10,1,INE485A01015,10
NSE,19795,1,CELLO,CELLO-EQ,EQ,0.05,,Cello World Limited,EQ,06-NOV-2023,5,1,INE0LMW01024,5
NSE,13162,1,CELEBRITY,CELEBRITY-EQ,EQ,0.01,,Celebrity Fashions Limited,EQ,12-JAN-2006,10,1,INE185H01016,10
NSE,24742,1,CEIGALL,CEIGALL-EQ,EQ,0.05,,Ceigall India Limited,EQ,08-AUG-2024,5,1,INE0AG901020,5
NSE,15254,1,CEATLTD,CEATLTD-EQ,EQ,0.05,,CEAT Limited,EQ,01-FEB-2008,10,1,INE482A01020,10
NSE,21174,1,CDSL,CDSL-EQ,EQ,0.05,,Central Depository Services (India) Limited,EQ,30-JUN-2017,10,1,INE736A01011,10
NSE,11452,1,CCL,CCL-EQ,EQ,0.05,,CCL Products (India) Limited,EQ,07-JUN-2004,2,1,INE421D01022,2
NSE,6403,1,CCHHL,CCHHL-BE,BE,0.01,,Country Club Hospitality & Holidays Limited,BE,03-FEB-2015,2,1,INE652F01027,2
NSE,14996,1,CCCL,CCCL-BE,BE,0.01,,Consolidated Construction Consortium Limited,BE,15-OCT-2007,2,1,INE429I01024,2
NSE,1250,1,CASTROLIND,CASTROLIND-EQ,EQ,0.05,,Castrol India Limited,EQ,14-MAR-2014,5,1,INE172A01027,5
NSE,1879,1,CARYSIL,CARYSIL-EQ,EQ,0.05,,CARYSIL LIMITED,EQ,14-JAN-2021,2,1,INE482D01024,2
NSE,5407,1,CARTRADE,CARTRADE-EQ,EQ,0.05,,Cartrade Tech Limited,EQ,20-AUG-2021,10,1,INE290S01011,10
NSE,29113,1,CARERATING,CARERATING-EQ,EQ,0.05,,CARE Ratings Limited,EQ,26-DEC-2012,10,1,INE752H01013,10
NSE,20090,1,CAREERP,CAREERP-BE,BE,0.05,,Career Point Limited,BE,06-OCT-2010,10,1,INE521J01018,10
NSE,595,1,CARBORUNIV,CARBORUNIV-EQ,EQ,0.05,,Carborundum Universal Limited,EQ,03-APR-1996,1,1,INE120A01034,1
NSE,19447,1,CAPTRUST,CAPTRUST-EQ,EQ,0.01,,Capital Trust Limited,EQ,16-JAN-2017,10,1,INE707C01018,10
NSE,3906,1,CAPLIPOINT,CAPLIPOINT-EQ,EQ,0.05,,Caplin Point Laboratories Limited,EQ,23-JUN-2014,2,1,INE475E01026,2
NSE,22675,1,CAPITALSFB,CAPITALSFB-EQ,EQ,0.05,,Capital Small Finance Bank Limited,EQ,14-FEB-2024,10,1,INE646H01017,10
NSE,21749,1,CAPACITE,CAPACITE-EQ,EQ,0.05,,Capacit'e Infraprojects Limited,EQ,25-SEP-2017,10,1,INE264T01014,10
NSE,20160,1,CANTABIL,CANTABIL-EQ,EQ,0.01,,Cantabil Retail India Limited,EQ,12-OCT-2010,2,1,INE068L01024,2
NSE,583,1,CANFINHOME,CANFINHOME-EQ,EQ,0.05,,Can Fin Homes Limited,EQ,10-MAY-1995,2,1,INE477A01020,2
NSE,10794,1,CANBK,CANBK-EQ,EQ,0.01,,Canara Bank,EQ,23-DEC-2002,2,1,INE476A01022,2
NSE,342,1,CAMS,CAMS-EQ,EQ,0.05,,Computer Age Management Services Limited,EQ,07-MAY-2021,10,1,INE596I01012,10
NSE,9362,1,CAMPUS,CAMPUS-EQ,EQ,0.05,,Campus Activewear Limited,EQ,09-MAY-2022,5,1,INE278Y01022,5
NSE,6216,1,CAMLINFINE,CAMLINFINE-EQ,EQ,0.01,,Camlin Fine Sciences Limited,EQ,20-JAN-2015,1,1,INE052I01032,1
NSE,8341,1,CALSOFT,CALSOFT-EQ,EQ,0.01,,California Software Company Limited,EQ,28-JUN-2000,10,1,INE526B01014,10
NSE,7930,1,BYKE,BYKE-BE,BE,0.01,,The Byke Hospitality Ltd,BE,15-APR-2015,10,1,INE319B01014,10
NSE,15073,1,BVCL,BVCL-EQ,EQ,0.01,,Barak Valley Cements Limited,EQ,23-NOV-2007,10,1,INE139I01011,10
NSE,2716,1,BUTTERFLY,BUTTERFLY-EQ,EQ,0.05,,Butterfly Gandhimathi Appliances Limited,EQ,28-APR-2014,10,1,INE295F01017,10
NSE,15198,1,BURNPUR,BURNPUR-BE,BE,0.01,,Burnpur Cement Limited,BE,03-JAN-2008,10,1,INE817H01014,10
NSE,14152,1,BTML,BTML-BE,BE,0.01,,Bodhi Tree Multimedia Limited,BE,15-FEB-2023,1,1,INE0EEJ01023,1
NSE,6994,1,BSOFT,BSOFT-EQ,EQ,0.05,,BIRLASOFT LIMITED,EQ,24-NOV-1999,2,1,INE836A01035,2
NSE,559,1,BSL,BSL-EQ,EQ,0.01,,BSL Limited,EQ,27-JUL-1995,10,1,INE594B01012,10
NSE,809,1,BSHSL,BSHSL-EQ,EQ,0.01,,Bombay Super Hybrid Seeds Limited,EQ,28-OCT-2020,1,1,INE032Z01020,1
NSE,19585,1,BSE,BSE-EQ,EQ,0.05,,BSE Limited,EQ,03-FEB-2017,2,1,INE118H01025,2
NSE,25140,1,BROOKS,BROOKS-BE,BE,0.01,,Brooks Laboratories Limited,BE,05-SEP-2011,10,1,INE650L01011,10
NSE,21683,1,BRNL,BRNL-EQ,EQ,0.01,,Bharat Road Network Limited,EQ,18-SEP-2017,10,1,INE727S01012,10
NSE,547,1,BRITANNIA,BRITANNIA-EQ,EQ,0.05,,Britannia Industries Limited,EQ,05-NOV-1998,1,1,INE216A01030,1
NSE,15184,1,BRIGADE,BRIGADE-EQ,EQ,0.05,,Brigade Enterprises Limited,EQ,31-DEC-2007,10,1,INE791I01019,10
NSE,5163,1,BPL,BPL-BE,BE,0.01,,BPL Limited,BE,14-JUN-1995,10,1,INE110A01019,10
NSE,526,1,BPCL,BPCL-EQ,EQ,0.05,,Bharat Petroleum Corporation Limited,EQ,13-SEP-1995,10,1,INE029A01011,10
NSE,2181,1,BOSCHLTD,BOSCHLTD-EQ,EQ,0.05,,Bosch Limited,EQ,12-MAY-2003,10,1,INE323A01026,10
NSE,24014,1,BOROSCI,BOROSCI-EQ,EQ,0.01,,Borosil Scientific Limited,EQ,07-JUN-2024,1,1,INE02L001032,1
NSE,3149,1,BORORENEW,BORORENEW-EQ,EQ,0.05,,BOROSIL RENEWABLES LIMITED,EQ,25-MAY-2018,1,1,INE666D01022,1
NSE,19401,1,BOROLTD,BOROLTD-EQ,EQ,0.05,,Borosil Limited,EQ,22-JUL-2020,1,1,INE02PY01013,1
NSE,513,1,BOMDYEING,BOMDYEING-EQ,EQ,0.01,,Bombay Dyeing & Mfg Company Limited,EQ,26-APR-1995,2,1,INE032A01023,2
NSE,25017,1,BODALCHEM,BODALCHEM-EQ,EQ,0.01,,Bodal Chemicals Limited,EQ,22-AUG-2011,2,1,INE338D01028,2
NSE,8311,1,BLUESTARCO,BLUESTARCO-EQ,EQ,0.05,,Blue Star Limited,EQ,15-JUN-2000,2,1,INE472A01039,2
NSE,19686,1,BLUEJET,BLUEJET-EQ,EQ,0.05,,Blue Jet Healthcare Limited,EQ,01-NOV-2023,2,1,INE0KBH01020,2
NSE,495,1,BLUEDART,BLUEDART-EQ,EQ,0.05,,Blue Dart Express Limited,EQ,12-DEC-2002,10,1,INE233B01017,10
NSE,8650,1,BLUECHIP,BLUECHIP-BE,BE,0.01,,Blue Chip India Limited,BE,12-MAR-1997,2,1,INE657B01025,2
NSE,22566,1,BLSE,BLSE-EQ,EQ,0.01,,BLS E-Services Limited,EQ,06-FEB-2024,10,1,INE0NLT01010,10
NSE,17279,1,BLS,BLS-EQ,EQ,0.05,,BLS International Services Limited,EQ,14-JUN-2016,1,1,INE153T01027,1
NSE,13290,1,BLKASHYAP,BLKASHYAP-EQ,EQ,0.01,,B. L. Kashyap and Sons Limited,EQ,17-MAR-2006,1,1,INE350H01032,1
NSE,19265,1,BLISSGVS,BLISSGVS-EQ,EQ,0.01,,Bliss GVS Pharma Limited,EQ,26-JUL-2010,1,1,INE416D01022,1
NSE,8139,1,BLBLIMITED,BLBLIMITED-BE,BE,0.01,,BLB Limited,BE,31-MAY-2000,1,1,INE791A01024,1
NSE,15067,1,BLAL,BLAL-EQ,EQ,0.05,,BEML Land Assets Limited,EQ,19-APR-2023,10,1,INE0N7W01012,10
NSE,15243,1,BIRLAMONEY,BIRLAMONEY-BE,BE,0.01,,Aditya Birla Money Limited,BE,07-FEB-2008,1,1,INE865C01022,1
NSE,480,1,BIRLACORPN,BIRLACORPN-EQ,EQ,0.05,,Birla Corporation Limited,EQ,12-APR-1995,10,1,INE340A01012,10
NSE,477,1,BIRLACABLE,BIRLACABLE-EQ,EQ,0.05,,Birla Cable Limited,EQ,06-DEC-1995,10,1,INE800A01015,10
NSE,4136,1,BIOFILCHEM,BIOFILCHEM-EQ,EQ,0.01,,Biofil Chemicals & Pharmaceuticals Limited,EQ,12-JUN-1996,10,1,INE829A01014,10
NSE,11373,1,BIOCON,BIOCON-EQ,EQ,0.05,,Biocon Limited,EQ,07-APR-2004,5,1,INE376G01013,5
NSE,13625,1,BINANIIND,BINANIIND-EQ,EQ,0.01,,Binani Industries Limited,EQ,27-SEP-2006,10,1,INE071A01013,10
NSE,7848,1,BIL,BIL-EQ,EQ,0.05,,Bhartiya International Limited,EQ,12-APR-2000,10,1,INE828A01016,10
NSE,11966,1,BIKAJI,BIKAJI-EQ,EQ,0.05,,Bikaji Foods International Limited,EQ,16-NOV-2022,1,1,INE00E101023,1
NSE,18431,1,BIGBLOC,BIGBLOC-EQ,EQ,0.01,,Bigbloc Construction Limited,EQ,02-SEP-2016,2,1,INE412U01025,2
NSE,438,1,BHEL,BHEL-EQ,EQ,0.05,,Bharat Heavy Electricals Limited,EQ,11-NOV-2003,2,1,INE257A01026,2
NSE,23489,1,BHARTIHEXA,BHARTIHEXA-EQ,EQ,0.05,,Bharti Hexacom Limited,EQ,12-APR-2024,5,1,INE343G01021,5
NSE,10604,1,BHARTIARTL,BHARTIARTL-EQ,EQ,0.05,,Bharti Airtel Limited,EQ,15-FEB-2002,5,1,INE397D01024,5
NSE,16123,1,BHARATWIRE,BHARATWIRE-EQ,EQ,0.05,,Bharat Wire Ropes Limited,EQ,01-APR-2016,10,1,INE316L01019,10
NSE,3834,1,BHARATRAS,BHARATRAS-EQ,EQ,0.05,,Bharat Rasayan Limited,EQ,11-OCT-1995,10,1,INE838B01013,10
NSE,426,1,BHARATGEAR,BHARATGEAR-EQ,EQ,0.01,,Bharat Gears Limited,EQ,03-APR-1996,10,1,INE561C01019,10
NSE,422,1,BHARATFORG,BHARATFORG-EQ,EQ,0.05,,Bharat Forge Limited,EQ,04-APR-2003,2,1,INE465A01025,2
NSE,19556,1,BHANDARI,BHANDARI-EQ,EQ,0.01,,Bhandari Hosiery Exports Limited,EQ,30-JAN-2017,1,1,INE474E01029,1
NSE,20776,1,BHAGYANGR,BHAGYANGR-EQ,EQ,0.01,,Bhagyanagar India Limited,EQ,17-MAY-2017,2,1,INE458B01036,2
NSE,13400,1,BHAGERIA,BHAGERIA-EQ,EQ,0.01,,Bhageria Industries Limited,EQ,02-MAR-2016,5,1,INE354C01027,5
NSE,6164,1,BHAGCHEM,BHAGCHEM-EQ,EQ,0.05,,Bhagiradha Chemicals & Industries Limited,EQ,18-OCT-2021,1,1,INE414D01027,1
NSE,15193,1,BGRENERGY,BGRENERGY-BE,BE,0.01,,BGR Energy Systems Limited,BE,03-JAN-2008,10,1,INE661I01014,10
NSE,14567,1,BFUTILITIE,BFUTILITIE-EQ,EQ,0.05,,BF Utilities Limited,EQ,03-MAY-2007,5,1,INE243D01012,5
NSE,21113,1,BFINVEST,BFINVEST-EQ,EQ,0.05,,BF Investment Limited,EQ,14-JAN-2011,5,1,INE878K01010,5
NSE,2306,1,BESTAGRO,BESTAGRO-EQ,EQ,0.05,,Best Agrolife Limited,EQ,10-APR-2024,10,1,INE052T01013,10
NSE,404,1,BERGEPAINT,BERGEPAINT-EQ,EQ,0.05,,Berger Paints (I) Limited,EQ,24-NOV-1999,1,1,INE463A01038,1
NSE,419,1,BEPL,BEPL-EQ,EQ,0.01,,Bhansali Engineering Polymers Limited,EQ,21-MAR-2005,1,1,INE922A01025,1
NSE,395,1,BEML,BEML-EQ,EQ,0.05,,BEML Limited,EQ,05-NOV-2003,10,1,INE258A01016,10
NSE,383,1,BEL,BEL-EQ,EQ,0.05,,Bharat Electronics Limited,EQ,19-JUL-2000,1,1,INE263A01024,1
NSE,20196,1,BEDMUTHA,BEDMUTHA-EQ,EQ,0.01,,Bedmutha Industries Limited,EQ,14-OCT-2010,10,1,INE844K01012,10
NSE,1628,1,BECTORFOOD,BECTORFOOD-EQ,EQ,0.05,,Mrs. Bectors Food Specialities Limited,EQ,24-DEC-2020,10,1,INE495P01012,10
NSE,17933,1,BEARDSELL,BEARDSELL-EQ,EQ,0.01,,Beardsell Limited,EQ,13-JAN-2015,2,1,INE520H01022,2
NSE,2144,1,BDL,BDL-EQ,EQ,0.05,,Bharat Dynamics Limited,EQ,23-MAR-2018,5,1,INE171Z01026,5
NSE,7780,1,BCONCEPTS,BCONCEPTS-EQ,EQ,0.05,,Brand Concepts Limited,EQ,11-JAN-2022,10,1,INE977Y01011,10
NSE,2513,1,BCLIND,BCLIND-EQ,EQ,0.01,,Bcl Industries Limited,EQ,04-MAR-2021,1,1,INE412G01024,1
NSE,12153,1,BBTCL,BBTCL-EQ,EQ,0.01,,B&B Triplewall Containers Limited,EQ,23-NOV-2022,10,1,INE01EE01011,10
NSE,380,1,BBTC,BBTC-EQ,EQ,0.05,,Bombay Burmah Trading Corporation Limited,EQ,03-APR-1996,2,1,INE050A01025,2
NSE,8164,1,BBOX,BBOX-BE,BE,0.05,,Black Box Limited,BE,22-JUL-2003,2,1,INE676A01027,2
NSE,13761,1,BBL,BBL-EQ,EQ,0.05,,Bharat Bijlee Limited,EQ,21-NOV-2006,5,1,INE464A01036,5
NSE,17927,1,BAYERCROP,BAYERCROP-EQ,EQ,0.05,,Bayer Cropscience Limited,EQ,08-JAN-2010,10,1,INE462A01022,10
NSE,371,1,BATAINDIA,BATAINDIA-EQ,EQ,0.05,,Bata India Limited,EQ,18-JUN-2003,5,1,INE176A01028,5
NSE,12034,1,BASML,BASML-EQ,EQ,0.01,,Bannari Amman Spinning Mills Limited,EQ,14-NOV-2005,5,1,INE186H01022,5
NSE,368,1,BASF,BASF-EQ,EQ,0.05,,BASF India Limited,EQ,17-MAY-1995,10,1,INE373A01013,10
NSE,3127,1,BARBEQUE,BARBEQUE-EQ,EQ,0.05,,Barbeque Nation Hospitality Limited,EQ,07-APR-2021,5,1,INE382M01027,5
NSE,14511,1,BANSWRAS,BANSWRAS-EQ,EQ,0.01,,Banswara Syntex Limited,EQ,11-APR-2007,5,1,INE629D01020,5
NSE,24386,1,BANSALWIRE,BANSALWIRE-EQ,EQ,0.05,,Bansal Wire Industries Limited,EQ,10-JUL-2024,5,1,INE0B9K01025,5
NSE,4745,1,BANKINDIA,BANKINDIA-EQ,EQ,0.01,,Bank of India,EQ,30-APR-1997,10,1,INE084A01016,10
NSE,4668,1,BANKBARODA,BANKBARODA-EQ,EQ,0.05,,Bank of Baroda,EQ,19-FEB-1997,2,1,INE028A01039,2
NSE,822,1,BANKA,BANKA-EQ,EQ,0.01,,Banka BioLoo Limited,EQ,29-OCT-2020,10,1,INE862Y01015,10
NSE,15303,1,BANG,BANG-EQ,EQ,0.01,,Bang Overseas Limited,EQ,20-FEB-2008,10,1,INE863I01016,10
NSE,2263,1,BANDHANBNK,BANDHANBNK-EQ,EQ,0.01,,Bandhan Bank Limited,EQ,27-MAR-2018,10,1,INE545U01014,10
NSE,13880,1,BANCOINDIA,BANCOINDIA-EQ,EQ,0.05,,Banco Products (I) Limited,EQ,22-DEC-2006,2,1,INE213C01025,2
NSE,350,1,BANARISUG,BANARISUG-EQ,EQ,0.05,,Bannari Amman Sugars Limited,EQ,28-MAY-2003,10,1,INE459A01010,10
NSE,347,1,BANARBEADS,BANARBEADS-EQ,EQ,0.01,,Banaras Beads Limited,EQ,07-JUL-1995,10,1,INE655B01011,10
NSE,23607,1,BALUFORGE,BALUFORGE-EQ,EQ,0.05,,Balu Forge Industries Limited,EQ,29-APR-2024,10,1,INE011E01029,10
NSE,341,1,BALRAMCHIN,BALRAMCHIN-EQ,EQ,0.05,,Balrampur Chini Mills Limited,EQ,08-FEB-1995,1,1,INE119A01028,1
NSE,13444,1,BALPHARMA,BALPHARMA-BE,BE,0.01,,Bal Pharma Limited,BE,08-MAY-2006,10,1,INE083D01012,10
NSE,338,1,BALMLAWRIE,BALMLAWRIE-EQ,EQ,0.05,,Balmer Lawrie & Company Limited,EQ,06-JUL-1995,10,1,INE164A01016,10
